wName2,wTrueRank2,wEstRank2,wTrueBin2,wEstBin2
25783,15428,15431,26,26
25784,15429,15357,26,26
25786,15430,15613,26,27
25788,15431,15196,26,26
25789,15432,15480,26,26
25793,15433,15057,26,26
25794,15434,15261,26,26
25795,15435,15408,26,26
25796,15436,15078,26,26
25797,15437,15432,26,26
25799,15438,15254,26,26
25803,15439,15539,26,26
25810,15440,15226,26,26
25812,15441,15529,26,26
25813,15442,15525,26,26
25814,15443,15412,26,26
25817,15444,15129,26,26
25818,15445,15358,26,26
25819,15446,15054,26,26
25820,15447,15576,26,26
25825,15448,15270,26,26
25827,15449,15487,26,26
25828,15450,15359,26,26
25830,15451,15157,26,26
25831,15452,15255,26,26
25834,15453,15294,26,26
25835,15454,15457,26,26
25836,15455,15089,26,26
25837,15456,15433,26,26
25838,15457,15542,26,26
25840,15458,15130,26,26
25842,15459,15323,26,26
25845,15460,15075,26,26
25850,15461,15170,26,26
25851,15462,15383,26,26
25854,15463,15258,26,26
25855,15464,15501,26,26
25856,15465,15502,26,26
25857,15466,15176,26,26
25860,15467,15342,26,26
25861,15468,15547,26,26
25862,15469,15416,26,26
25864,15470,15517,26,26
25865,15471,15333,26,26
25868,15472,15079,26,26
25869,15473,15324,26,26
25870,15474,15233,26,26
25871,15475,15444,26,26
25875,15476,15560,26,26
25876,15477,15325,26,26
25877,15478,15475,26,26
25882,15479,15114,26,26
25884,15480,15197,26,26
25885,15481,15198,26,26
25886,15482,15472,26,26
25887,15483,15256,26,26
25889,15484,15283,26,26
25891,15485,15614,26,27
25892,15486,15155,26,26
25894,15487,15147,26,26
25895,15488,15306,26,26
25896,15489,15048,26,26
25900,15490,15413,26,26
25902,15491,15280,26,26
25904,15492,15090,26,26
25907,15493,15062,26,26
25908,15494,15384,26,26
25909,15495,15245,26,26
25910,15496,15308,26,26
25911,15497,15326,26,26
25913,15498,15543,26,26
25914,15499,15277,26,26
25915,15500,15385,26,26
25919,15501,15275,26,26
25920,15502,15360,26,26
25921,15503,15327,26,26
25922,15504,15615,26,27
25924,15505,15616,26,27
25925,15506,15544,26,26
25928,15507,15297,26,26
25929,15508,15503,26,26
25931,15509,15272,26,26
25935,15510,15561,26,26
25937,15511,15094,26,26
25940,15512,15227,26,26
25943,15513,15051,26,26
25947,15514,15179,26,26
25948,15515,15070,26,26
25949,15516,15024,26,26
25950,15517,15617,26,27
25951,15518,15151,26,26
25954,15519,15336,26,26
25958,15520,15199,26,26
25959,15521,15091,26,26
25960,15522,15458,26,26
25961,15523,15109,26,26
25962,15524,15206,26,26
25967,15525,15295,26,26
25970,15526,15618,26,27
25971,15527,15237,26,26
25972,15528,15080,26,26
25975,15529,15504,26,26
25976,15530,15131,26,26
25981,15531,15459,26,26
25982,15532,15238,26,26
25984,15533,15184,26,26
25985,15534,15386,26,26
25986,15535,15391,26,26
25987,15536,15169,26,26
25989,15537,15511,26,26
25990,15538,15285,26,26
25993,15539,15387,26,26
25996,15540,15434,26,26
25998,15541,15328,26,26
25999,15542,15111,26,26
26001,15543,14837,26,25
26003,15544,15505,26,26
26005,15545,15144,26,26
26006,15546,15361,26,26
26007,15547,15506,26,26
26008,15548,15619,26,27
26009,15549,15402,26,26
26010,15550,15531,26,26
26014,15551,15264,26,26
26015,15552,15329,26,26
26016,15553,15296,26,26
26017,15554,15418,26,26
26018,15555,15132,26,26
26019,15556,15562,26,26
26023,15557,15200,26,26
26024,15558,15337,26,26
26025,15559,15241,26,26
26026,15560,15620,26,27
26027,15561,15514,26,26
26028,15562,15175,26,26
26029,15563,15106,26,26
26033,15564,15142,26,26
26034,15565,15394,26,26
26037,15566,15231,26,26
26038,15567,15307,26,26
26039,15568,15489,26,26
26042,15569,15305,26,26
26044,15570,15112,26,26
26045,15571,15110,26,26
26047,15572,15460,26,26
26048,15573,15507,26,26
26051,15574,15228,26,26
26053,15575,14801,26,25
26057,15576,15161,26,26
26058,15577,15149,26,26
26060,15578,15269,26,26
26061,15579,15030,26,26
26063,15580,15536,26,26
26064,15581,15563,26,26
26065,15582,15076,26,26
26067,15583,15421,26,26
26068,15584,15388,26,26
26070,15585,15570,26,26
26072,15586,15362,26,26
26073,15587,15488,26,26
26074,15588,15162,26,26
26075,15589,15212,26,26
26077,15590,15477,26,26
26078,15591,15548,26,26
26079,15592,15462,26,26
26081,15593,15133,26,26
26082,15594,15621,26,27
26083,15595,15508,26,26
26085,15596,15330,26,26
26086,15597,15058,26,26
26088,15598,15218,26,26
26089,15599,15420,26,26
26091,15600,15158,26,26
26092,15601,15856,27,27
26093,15602,15737,27,27
26094,15603,15889,27,27
26095,15604,16137,27,27
26096,15605,16091,27,27
26098,15606,15981,27,27
26099,15607,16040,27,27
26100,15608,15991,27,27
26101,15609,16031,27,27
26103,15610,15900,27,27
26104,15611,16015,27,27
26105,15612,15913,27,27
26106,15613,16041,27,27
26108,15614,15751,27,27
26109,15615,16183,27,27
26113,15616,15738,27,27
26116,15617,15623,27,27
26117,15618,16099,27,27
26118,15619,15821,27,27
26119,15620,15764,27,27
26123,15621,15685,27,27
26124,15622,16184,27,27
26126,15623,16047,27,27
26127,15624,15844,27,27
26129,15625,15959,27,27
26130,15626,16138,27,27
26131,15627,16116,27,27
26132,15628,15854,27,27
26137,15629,15992,27,27
26138,15630,15666,27,27
26139,15631,16005,27,27
26141,15632,16100,27,27
26142,15633,16139,27,27
26143,15634,15688,27,27
26144,15635,15966,27,27
26147,15636,15838,27,27
26150,15637,16185,27,27
26153,15638,16032,27,27
26155,15639,15672,27,27
26156,15640,15843,27,27
26157,15641,16073,27,27
26158,15642,15881,27,27
26161,15643,15792,27,27
26162,15644,15653,27,27
26164,15645,15695,27,27
26165,15646,16004,27,27
26168,15647,16179,27,27
26171,15648,15948,27,27
26172,15649,15634,27,27
26173,15650,15890,27,27
26174,15651,15859,27,27
26175,15652,15882,27,27
26178,15653,15622,27,27
26179,15654,15765,27,27
26180,15655,16186,27,27
26181,15656,16074,27,27
26182,15657,16187,27,27
26183,15658,16126,27,27
26184,15659,16065,27,27
26187,15660,15799,27,27
26189,15661,16045,27,27
26191,15662,15711,27,27
26192,15663,15749,27,27
26193,15664,15676,27,27
26196,15665,15677,27,27
26198,15666,15726,27,27
26199,15667,16048,27,27
26201,15668,15213,27,26
26202,15669,15779,27,27
26204,15670,15773,27,27
26205,15671,16173,27,27
26206,15672,15819,27,27
26207,15673,16175,27,27
26208,15674,15644,27,27
26209,15675,15776,27,27
26212,15676,16128,27,27
26216,15677,16043,27,27
26218,15678,15800,27,27
26220,15679,16140,27,27
26221,15680,15801,27,27
26222,15681,15766,27,27
26225,15682,15763,27,27
26226,15683,16094,27,27
26227,15684,15798,27,27
26229,15685,15744,27,27
26230,15686,16130,27,27
26232,15687,15993,27,27
26233,15688,16064,27,27
26235,15689,16011,27,27
26236,15690,16101,27,27
26237,15691,15967,27,27
26238,15692,15961,27,27
26242,15693,15760,27,27
26243,15694,16132,27,27
26246,15695,14612,27,25
26248,15696,15722,27,27
26250,15697,15869,27,27
26251,15698,16129,27,27
26252,15699,15700,27,27
26256,15700,15834,27,27
26258,15701,16066,27,27
26259,15702,15742,27,27
26260,15703,16002,27,27
26261,15704,16084,27,27
26262,15705,15873,27,27
26263,15706,16135,27,27
26264,15707,15802,27,27
26265,15708,15747,27,27
26267,15709,16125,27,27
26269,15710,16188,27,27
26273,15711,15690,27,27
26275,15712,15669,27,27
26278,15713,15733,27,27
26279,15714,16092,27,27
26280,15715,15803,27,27
26282,15716,15654,27,27
26286,15717,16085,27,27
26287,15718,15631,27,27
26290,15719,16102,27,27
26293,15720,15896,27,27
26295,15721,16030,27,27
26298,15722,16122,27,27
26299,15723,15904,27,27
26300,15724,16075,27,27
26301,15725,15886,27,27
26303,15726,15831,27,27
26304,15727,15984,27,27
26306,15728,15899,27,27
26308,15729,16044,27,27
26312,15730,16067,27,27
26313,15731,15759,27,27
26314,15732,15804,27,27
26316,15733,15982,27,27
26318,15734,15805,27,27
26320,15735,16006,27,27
26322,15736,15937,27,27
26326,15737,15624,27,27
26327,15738,15789,27,27
26328,15739,15951,27,27
26329,15740,15647,27,27
26330,15741,15806,27,27
26331,15742,16141,27,27
26334,15743,15730,27,27
26335,15744,15830,27,27
26336,15745,16166,27,27
26339,15746,15901,27,27
26340,15747,15785,27,27
26341,15748,15915,27,27
26342,15749,15774,27,27
26344,15750,15968,27,27
26345,15751,16189,27,27
26349,15752,16142,27,27
26351,15753,15668,27,27
26352,15754,15946,27,27
26355,15755,15807,27,27
26357,15756,15822,27,27
26359,15757,16143,27,27
26360,15758,16076,27,27
26364,15759,15891,27,27
26365,15760,16049,27,27
26366,15761,16071,27,27
26368,15762,15681,27,27
26369,15763,15943,27,27
26370,15764,15850,27,27
26375,15765,15659,27,27
26377,15766,15663,27,27
26379,15767,15648,27,27
26380,15768,15758,27,27
26383,15769,15923,27,27
26385,15770,15924,27,27
26387,15771,16007,27,27
26388,15772,15953,27,27
26390,15773,15879,27,27
26393,15774,15728,27,27
26394,15775,16050,27,27
26396,15776,15872,27,27
26397,15777,15712,27,27
26398,15778,15687,27,27
26399,15779,15962,27,27
26401,15780,15925,27,27
26402,15781,15696,27,27
26405,15782,15860,27,27
26406,15783,16086,27,27
26407,15784,15852,27,27
26408,15785,15907,27,27
26409,15786,15969,27,27
26410,15787,15994,27,27
26411,15788,15678,27,27
26412,15789,15870,27,27
26416,15790,16136,27,27
26419,15791,16046,27,27
26420,15792,15916,27,27
26421,15793,15734,27,27
26422,15794,15965,27,27
26424,15795,16117,27,27
26425,15796,16026,27,27
26429,15797,15673,27,27
26430,15798,15782,27,27
26431,15799,15697,27,27
26432,15800,15784,27,27
26433,15801,15767,27,27
26437,15802,15808,27,27
26438,15803,15753,27,27
26439,15804,15708,27,27
26440,15805,16103,27,27
26441,15806,16144,27,27
26442,15807,16145,27,27
26444,15808,15995,27,27
26448,15809,16033,27,27
26449,15810,15655,27,27
26450,15811,15736,27,27
26454,15812,15809,27,27
26456,15813,16051,27,27
26457,15814,16131,27,27
26458,15815,16174,27,27
26461,15816,15936,27,27
26464,15817,15633,27,27
26465,15818,15768,27,27
26466,15819,15871,27,27
26467,15820,15885,27,27
26471,15821,15897,27,27
26473,15822,16190,27,27
26474,15823,15938,27,27
26476,15824,15906,27,27
26477,15825,16034,27,27
26480,15826,16021,27,27
26481,15827,15970,27,27
26482,15828,15861,27,27
26485,15829,15853,27,27
26486,15830,15939,27,27
26487,15831,16077,27,27
26488,15832,16052,27,27
26489,15833,15743,27,27
26490,15834,16019,27,27
26491,15835,15577,27,26
26497,15836,16023,27,27
26498,15837,15826,27,27
26499,15838,15671,27,27
26500,15839,16127,27,27
26501,15840,15660,27,27
26504,15841,16191,27,27
26505,15842,16146,27,27
26506,15843,16147,27,27
26507,15844,16119,27,27
26508,15845,16148,27,27
26509,15846,15627,27,27
26510,15847,16042,27,27
26511,15848,15203,27,26
26513,15849,15706,27,27
26514,15850,15725,27,27
26515,15851,15643,27,27
26516,15852,15940,27,27
26517,15853,16053,27,27
26518,15854,12199,27,21
26520,15855,16104,27,27
26522,15856,16003,27,27
26523,15857,16192,27,27
26524,15858,15862,27,27
26525,15859,15682,27,27
26526,15860,15713,27,27
26528,15861,16090,27,27
26530,15862,15863,27,27
26534,15863,15954,27,27
26538,15864,16149,27,27
26539,15865,15892,27,27
26540,15866,16105,27,27
26541,15867,15769,27,27
26542,15868,15971,27,27
26543,15869,15926,27,27
26544,15870,16112,27,27
26546,15871,16054,27,27
26547,15872,16035,27,27
26549,15873,16150,27,27
26550,15874,16193,27,27
26552,15875,15699,27,27
26554,15876,15584,27,26
26556,15877,15933,27,27
26558,15878,15908,27,27
26559,15879,16106,27,27
26564,15880,15754,27,27
26566,15881,15880,27,27
26569,15882,15997,27,27
26570,15883,16124,27,27
26571,15884,16151,27,27
26574,15885,16078,27,27
26575,15886,16152,27,27
26577,15887,16194,27,27
26578,15888,15786,27,27
26579,15889,15944,27,27
26580,15890,16195,27,27
26581,15891,15645,27,27
26583,15892,16055,27,27
26584,15893,15985,27,27
26587,15894,15656,27,27
26589,15895,15755,27,27
26591,15896,15790,27,27
26594,15897,16196,27,27
26596,15898,16056,27,27
26598,15899,15883,27,27
26600,15900,16197,27,27
26602,15901,15714,27,27
26603,15902,15720,27,27
26604,15903,15942,27,27
26605,15904,15664,27,27
26606,15905,15898,27,27
26607,15906,15839,27,27
26608,15907,15756,27,27
26611,15908,15921,27,27
26612,15909,15628,27,27
26613,15910,16153,27,27
26614,15911,16154,27,27
26615,15912,15762,27,27
26618,15913,16079,27,27
26619,15914,15637,27,27
26620,15915,16016,27,27
26621,15916,16115,27,27
26624,15917,15949,27,27
26625,15918,15777,27,27
26626,15919,16017,27,27
26627,15920,16107,27,27
26628,15921,16057,27,27
26629,15922,15610,27,27
26630,15923,15363,27,26
26631,15924,15914,27,27
26632,15925,15922,27,27
26634,15926,15895,27,27
26636,15927,16198,27,27
26637,15928,16058,27,27
26638,15929,15793,27,27
26639,15930,15972,27,27
26642,15931,16199,27,27
26643,15932,16087,27,27
26645,15933,16012,27,27
26646,15934,15704,27,27
26647,15935,15683,27,27
26648,15936,15810,27,27
26650,15937,15935,27,27
26652,15938,16169,27,27
26653,15939,16182,27,27
26655,15940,15983,27,27
26656,15941,15580,27,26
26658,15942,15811,27,27
26659,15943,15795,27,27
26661,15944,16167,27,27
26664,15945,15987,27,27
26665,15946,16093,27,27
26666,15947,15731,27,27
26667,15948,15998,27,27
26668,15949,15864,27,27
26670,15950,16108,27,27
26671,15951,15932,27,27
26672,15952,15988,27,27
26673,15953,16013,27,27
26674,15954,15845,27,27
26675,15955,16200,27,27
26679,15956,16088,27,27
26680,15957,15999,27,27
26682,15958,15661,27,27
26684,15959,15640,27,27
26685,15960,15748,27,27
26686,15961,16201,27,28
26687,15962,16027,27,27
26689,15963,15757,27,27
26690,15964,15715,27,27
26694,15965,16133,27,27
26699,15966,15723,27,27
26701,15967,15770,27,27
26702,15968,16202,27,28
26703,15969,15662,27,27
26704,15970,16121,27,27
26706,15971,16203,27,28
26708,15972,16009,27,27
26712,15973,15927,27,27
26714,15974,16177,27,27
26715,15975,15701,27,27
26717,15976,15950,27,27
26718,15977,15775,27,27
26719,15978,16068,27,27
26720,15979,15641,27,27
26721,15980,15833,27,27
26722,15981,15812,27,27
26723,15982,16096,27,27
26724,15983,15691,27,27
26725,15984,15635,27,27
26726,15985,15670,27,27
26728,15986,15835,27,27
26730,15987,15665,27,27
26731,15988,16134,27,27
26733,15989,15952,27,27
26735,15990,15827,27,27
26737,15991,15829,27,27
26738,15992,15911,27,27
26739,15993,16204,27,28
26741,15994,15727,27,27
26742,15995,16155,27,27
26744,15996,15780,27,27
26746,15997,15928,27,27
26747,15998,15960,27,27
26752,15999,16014,27,27
26753,16000,16156,27,27
26756,16001,15796,27,27
26757,16002,15874,27,27
26759,16003,15857,27,27
26766,16004,16172,27,27
26767,16005,15902,27,27
26770,16006,15134,27,26
26771,16007,15917,27,27
26772,16008,15823,27,27
26773,16009,16168,27,27
26774,16010,15791,27,27
26776,16011,15632,27,27
26777,16012,15841,27,27
26779,16013,15813,27,27
26780,16014,15842,27,27
26781,16015,16024,27,27
26783,16016,16000,27,27
26787,16017,15875,27,27
26788,16018,16008,27,27
26789,16019,15887,27,27
26790,16020,16010,27,27
26791,16021,15707,27,27
26792,16022,15376,27,26
26794,16023,15642,27,27
26795,16024,15973,27,27
26796,16025,15832,27,27
26798,16026,16038,27,27
26800,16027,15679,27,27
26802,16028,15735,27,27
26805,16029,15934,27,27
26806,16030,15686,27,27
26807,16031,15824,27,27
26808,16032,16205,27,28
26810,16033,15858,27,27
26811,16034,15126,27,26
26812,16035,16123,27,27
26813,16036,15855,27,27
26815,16037,15903,27,27
26816,16038,15646,27,27
26817,16039,16022,27,27
26818,16040,16097,27,27
26820,16041,15905,27,27
26821,16042,15675,27,27
26823,16043,15979,27,27
26824,16044,15745,27,27
26825,16045,15865,27,27
26826,16046,15636,27,27
26827,16047,15974,27,27
26829,16048,15746,27,27
26832,16049,15909,27,27
26835,16050,15955,27,27
26836,16051,15689,27,27
26837,16052,16157,27,27
26841,16053,15674,27,27
26842,16054,16095,27,27
26846,16055,15703,27,27
26847,16056,16158,27,27
26848,16057,16113,27,27
26850,16058,15814,27,27
26851,16059,15815,27,27
26852,16060,15846,27,27
26853,16061,15625,27,27
26854,16062,15958,27,27
26855,16063,16206,27,28
26856,16064,16039,27,27
26858,16065,15877,27,27
26859,16066,16207,27,28
26860,16067,15739,27,27
26861,16068,15716,27,27
26862,16069,15787,27,27
26864,16070,15705,27,27
26865,16071,15884,27,27
26866,16072,15847,27,27
26867,16073,15866,27,27
26868,16074,15828,27,27
26871,16075,15975,27,27
26874,16076,16059,27,27
26876,16077,16159,27,27
26879,16078,15721,27,27
26881,16079,16120,27,27
26883,16080,15778,27,27
26886,16081,16028,27,27
26887,16082,16036,27,27
26890,16083,15893,27,27
26891,16084,16208,27,28
26893,16085,15752,27,27
26895,16086,12078,27,21
26897,16087,15797,27,27
26898,16088,16160,27,27
26899,16089,15945,27,27
26902,16090,16181,27,27
26903,16091,15910,27,27
26904,16092,15709,27,27
26905,16093,16178,27,27
26906,16094,15989,27,27
26907,16095,16060,27,27
26908,16096,16161,27,27
26909,16097,16209,27,28
26910,16098,15929,27,27
26911,16099,16162,27,27
26914,16100,15692,27,27
26918,16101,15976,27,27
26921,16102,16210,27,28
26922,16103,16029,27,27
26925,16104,16109,27,27
26926,16105,16110,27,27
26927,16106,15794,27,27
26930,16107,15930,27,27
26931,16108,15717,27,27
26934,16109,15851,27,27
26937,16110,16171,27,27
26939,16111,15912,27,27
26941,16112,15849,27,27
26942,16113,15626,27,27
26944,16114,15718,27,27
26945,16115,16118,27,27
26948,16116,16170,27,27
26949,16117,15771,27,27
26950,16118,15629,27,27
26952,16119,15719,27,27
26955,16120,15657,27,27
26960,16121,15964,27,27
26961,16122,16080,27,27
26965,16123,15990,27,27
26967,16124,16211,27,28
26968,16125,15837,27,27
26970,16126,16069,27,27
26971,16127,15750,27,27
26973,16128,16018,27,27
26974,16129,16089,27,27
26975,16130,15963,27,27
26977,16131,15816,27,27
26978,16132,15761,27,27
26981,16133,15836,27,27
26984,16134,15216,27,26
26985,16135,15867,27,27
26986,16136,15639,27,27
26987,16137,15840,27,27
26991,16138,16081,27,27
26992,16139,15920,27,27
26993,16140,15888,27,27
26994,16141,16180,27,27
26995,16142,16163,27,27
26996,16143,15817,27,27
26997,16144,16020,27,27
26998,16145,15732,27,27
26999,16146,15820,27,27
27001,16147,15977,27,27
27004,16148,15649,27,27
27005,16149,15694,27,27
27011,16150,16082,27,27
27012,16151,15772,27,27
27013,16152,16061,27,27
27017,16153,15894,27,27
27021,16154,15650,27,27
27022,16155,15698,27,27
27025,16156,15788,27,27
27028,16157,15956,27,27
27030,16158,15919,27,27
27031,16159,15710,27,27
27032,16160,15608,27,27
27033,16161,16098,27,27
27035,16162,15957,27,27
27037,16163,15680,27,27
27041,16164,15630,27,27
27042,16165,16062,27,27
27043,16166,15740,27,27
27044,16167,16025,27,27
27045,16168,15931,27,27
27047,16169,15876,27,27
27049,16170,16176,27,27
27050,16171,15702,27,27
27051,16172,15978,27,27
27052,16173,16001,27,27
27054,16174,15651,27,27
27056,16175,15724,27,27
27057,16176,15684,27,27
27059,16177,15781,27,27
27060,16178,16063,27,27
27061,16179,15741,27,27
27062,16180,15818,27,27
27066,16181,15693,27,27
27067,16182,15825,27,27
27068,16183,13384,27,23
27069,16184,16037,27,27
27071,16185,16083,27,27
27072,16186,15918,27,27
27073,16187,15980,27,27
27074,16188,16111,27,27
27075,16189,15947,27,27
27077,16190,15443,27,26
27078,16191,16070,27,27
27079,16192,15941,27,27
27081,16193,15667,27,27
27082,16194,15868,27,27
27085,16195,15658,27,27
27086,16196,16164,27,27
27087,16197,15638,27,27
27089,16198,16114,27,27
27090,16199,15652,27,27
27094,16200,16165,27,27
27097,16201,16583,28,28
27098,16202,16424,28,28
27099,16203,16680,28,28
27102,16204,16262,28,28
27104,16205,16456,28,28
27106,16206,16421,28,28
27107,16207,16673,28,28
27108,16208,16241,28,28
27110,16209,16504,28,28
27113,16210,16544,28,28
27115,16211,16277,28,28
27117,16212,16409,28,28
27118,16213,16294,28,28
27120,16214,16467,28,28
27123,16215,16447,28,28
27124,16216,16681,28,28
27127,16217,16483,28,28
27128,16218,16304,28,28
27131,16219,16604,28,28
27133,16220,16584,28,28
27137,16221,16802,28,29
27139,16222,16617,28,28
27141,16223,16715,28,28
27142,16224,16420,28,28
27144,16225,16455,28,28
27145,16226,16716,28,28
27146,16227,16302,28,28
27147,16228,16525,28,28
